,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index
0,01-10-08,54.77238923698955,28.980787083271725,20.474828736883186,93.85182377547791,82.45565552069073,4.068784377368963,5.904751080696319,1.6653435439004012,258.5998212976925,222.18605161575783,3,3653
0,01-10-08,74.57799299541867,28.143878617705177,21.147469698937172,89.4034493986644,81.81040276561737,6.997438100052655,5.100719196554222,0.469046928111331,46.672842749989556,114.30498766099589,3,3708
0,01-10-08,20.344009084368672,31.14814113929228,21.38656475143377,95.14336219995148,91.0014261033764,4.4798620242466285,4.337254651531843,3.7905776334464756,100.59312600272425,318.16414000091567,3,3707
0,01-10-08,38.31012873080358,29.40324462903124,22.9631351769226,99.31225487406488,82.24146351654457,6.8690174166566855,5.5473711560437975,0.9802416742985038,307.1886836535121,174.56393130645304,3,3706
0,01-10-08,60.97269189642583,30.103042854118463,21.910170682173018,98.64691496113949,81.9659382815545,3.927525003113646,5.987070802354024,4.062650964466648,245.95746325593518,220.8756145283295,3,3705
0,01-10-08,39.044566929747724,28.565440099657945,19.259028956984533,95.32214009573913,83.35573293713912,6.90937553278982,6.358702221891141,2.012152570351211,202.46132453759463,89.03384574056986,3,3719
0,01-10-08,48.695591854080234,30.722467273828208,19.408819578152855,98.82608474359239,93.78836431294629,3.3716759063690676,6.864934348840887,4.839769733082006,420.0667777829711,183.71783313875073,3,3717
0,01-10-08,54.27024556983871,29.287216040912025,21.33781110220351,98.75385282136976,87.29451069299941,7.916480922372823,4.040971405473509,2.4897057566515475,326.97600217109414,260.29609081414276,3,3607
0,01-10-08,51.49129746522665,26.106642459488224,20.10958504102924,96.34041197185768,85.19066636211119,5.9402553809829755,4.846724196159937,4.058772020487959,158.57405663453687,133.02115917827365,3,3684
0,01-10-08,73.40679581489536,30.061261691055726,22.458880501979102,96.54379688425747,81.83112971530875,7.120931027640655,4.356496596464771,4.4806448972683866,288.5935196271557,259.2263063837743,3,3661
0,01-10-08,30.11364024785067,28.472608598730215,20.1863687792692,95.35811401079516,87.26082259648466,4.5080766132806005,7.822876602199585,1.9355781596828112,101.7818430719016,142.42342897702486,3,3885
0,01-10-08,82.45111559537713,30.344893367709087,23.5393520486589,98.79003144995517,87.17098957444982,4.005476852878502,4.370710058044775,2.4112295535559003,70.62581088684567,276.45205498435405,3,3671
0,01-10-08,20.35120707184668,30.115308167903915,18.886822266330768,95.18143783943755,77.99687560185899,5.735625920109217,2.5014658213402927,4.74995663816286,223.2997655902514,116.57518702944493,3,3673
0,01-10-08,86.60470484935335,30.727007831546366,21.238815736053084,91.896792120693,96.3476784647423,3.2911662195481055,6.873999425433704,2.1711532664563,65.75032984713815,153.01627845429584,3,3689
0,01-10-08,60.41138435076841,27.604506035781448,19.193307870271415,94.09911929613482,89.78028098425872,3.8340271665626595,6.197282655248674,5.7188364742081985,65.24313822425866,271.9258036601986,3,3688
0,01-10-08,57.25099812646209,25.98741204008844,21.349367415742353,97.99162284717352,88.51018495002394,6.997513338593226,3.444626453117147,4.699047653800698,123.3336012404836,125.82819409934156,3,3687
0,01-10-08,64.54806049526726,29.63588715884197,19.13378818741502,91.18621790289123,90.95489237728717,7.568565938857633,6.967127705191928,4.265186392691995,198.47503258382653,191.57856003449325,3,3686
0,01-10-08,14.626272102952154,27.25243929437732,22.314889681168385,96.20109055494054,87.31175189120606,7.7328404854874115,6.887718268688081,2.132610324097363,595.343552291048,250.60740766015212,3,3685
0,01-10-08,46.00867409103122,29.059490480852975,23.77700395713415,97.36983409081179,76.55540905389826,3.749825007098927,5.446466108761048,3.9569500760463656,208.12834230804472,146.48473096223302,3,3683
0,01-10-08,36.97627287110746,26.573975111013514,19.880409692287493,97.55219444605406,85.16412902190176,3.3066257370704193,4.617000753295034,1.604746521551996,319.746077921432,229.29986798085906,3,3716
0,01-10-08,72.5193954412446,31.47659970174657,21.773669955395793,97.38033473615927,90.14022406270846,4.229453328934522,6.093927303784239,3.756344556330088,123.90746421086487,214.15635115961268,3,3672
0,01-10-08,64.04473197409668,30.909735336329582,20.130915979802065,91.27793155851798,85.19330968213286,4.280564912181913,4.509804686086418,0.6868050088129756,114.29418838933805,227.89708606561692,3,3682
0,01-10-08,12.804160027528596,27.255984000219772,20.064555499020404,98.25465685280713,93.53367629972244,5.8919507700707,2.827932161394864,3.7137182527596453,428.7106154766053,198.22760167943846,3,3680
0,01-10-08,82.21348526930048,30.98339641933256,21.591552859843713,94.79935808279521,80.58831397679913,5.70288429993773,0.25140064884752356,2.218633661089631,302.235456221776,132.5788900810652,3,3679
0,01-10-08,59.658920197364594,27.362999697167737,21.107420933374176,90.52201344751157,81.09198150005642,3.031487444507163,1.4939089720212069,0.4450958548135344,248.78516708864197,128.86900619652664,3,3678
0,01-10-08,74.49952709487368,30.60514625611043,23.82003098281925,93.1049366324337,87.24204017988824,5.907897309129778,6.515149552114474,3.7587690480833214,189.34078248332938,176.3199753158674,3,3677
0,01-10-08,25.296128343383998,32.28953653778826,22.934159940856453,93.83205823374747,86.70942194346026,7.1517374640575895,2.8498401322380977,2.2196267493850437,276.80324317104356,176.0020703232065,3,3676
0,01-10-08,21.280858350402056,29.465460877966432,22.611561370656474,95.68034674598971,97.44838991715271,7.179056133797583,2.62427027064841,1.8021679330757592,144.90463489535182,191.52749118707382,3,3675
0,01-10-08,56.218068057636046,30.71587598628981,22.067059275956904,99.68964389189065,91.24738308487414,7.726946720858293,7.590521559252278,1.3355888395030595,114.70811262784349,236.60256147180053,3,3674
0,01-10-08,5.563747081335858,28.975664745185785,21.93913568082095,94.65398550643252,78.60628274767923,6.741605105199875,5.150206323555738,2.0278341745636386,504.3138430812184,108.4378965884304,3,3654
0,01-10-08,7.739812688426248,29.948905867510533,23.304020759004374,91.92880625225602,95.22598229163542,3.5788823145055106,7.9710986727305055,3.7023750319139035,357.62225708069934,137.70182034336239,3,3655
0,01-10-08,88.68813792873173,30.372193418565512,22.983072607570016,96.73935211220815,87.90872966850046,6.1857086977179305,6.866979385750932,3.8858335174543033,461.0258840134368,169.06640043737258,3,3656
0,01-10-08,25.89880381224068,27.898559439530825,23.320193112182228,98.82605546999014,79.68479575150386,7.869361927927971,3.472100054886289,3.020789374783265,273.50698623942804,251.97756151574742,3,3657
0,01-10-08,9.885515909938569,28.998745450042385,21.586929409782485,96.80011949417558,88.95781603525599,1.4899371687568443,3.935171063478591,1.9973373608166018,488.7382929514893,325.2452347094833,3,3715
0,01-10-08,51.36070232808923,29.87853422097996,18.69393553699318,94.4236012087388,81.59468115229862,6.597534003642263,3.7611358598228675,0.07914219663094646,273.0504377753623,321.10006889179544,3,3714
0,01-10-08,87.05081222017772,29.75895063538422,21.547296665865158,97.76566190955604,99.8741200968085,7.572207787457057,4.094447980900136,6.745502239665818,299.19883628433183,201.06781385579438,3,3713
0,01-10-08,44.266124370747185,30.30689894741366,22.52243653553463,97.72275164313864,84.4003098424928,1.8780178410698793,6.299538353003806,2.42718926461587,189.7405134965747,307.8904168977891,3,3720
0,01-10-08,14.605537903656973,31.350511455973056,18.208277478234535,98.07375615021843,79.87627725173994,2.5361423414163253,5.720673758078537,3.733050929975265,88.46859275017022,238.57651129332257,3,3692
0,01-10-08,44.928386655365905,29.07416590153015,21.47284443030054,92.9190768396064,87.76040754702912,3.2865141482669493,2.898976707248864,0.5776900703430004,396.9498476060943,151.75746679979775,3,3691
0,01-10-08,37.770010114803924,27.132909300707563,21.333099310767867,91.96558734383876,90.35000401903025,3.9959089030803923,6.187054593218337,0.7118247598022429,120.93078996824062,211.4707917163859,3,3690
0,01-10-08,8.2071956909898,28.907347714274962,21.39065075760795,92.24921621628707,87.08792185848115,4.099406567203582,3.094320719470772,1.0824660810857039,272.1756613986139,172.26746562952565,3,3669
0,01-10-08,49.349375887583506,29.369675297980475,19.849042916407512,94.55549893676017,95.92967309830536,6.159311069084943,6.057577449393953,3.254716461114586,261.6705179007657,333.9962637934197,3,3668
0,01-10-08,25.29806683858893,29.36448482867012,24.09845599492368,95.34734901915316,91.09304040157517,3.4329815820234932,7.697223759923338,1.4962441459543907,72.78866892705227,249.31828846801255,3,3667
0,01-10-08,62.43623889232695,28.92446564500765,20.156646579159272,98.83455338764546,92.8260251563449,6.525128438933493,4.20103629294055,2.0962603342854584,240.19986112611468,127.5399946506298,3,3666
0,01-10-08,53.30191795010938,28.951018036801294,23.499867929024884,98.6038496589584,92.98594986751291,6.773435602094768,4.837601542971087,2.412959614580751,276.31963557465093,142.43228911389593,3,3665
0,01-10-08,5.373393602492097,26.93735472585971,20.481695336178312,96.77893589908501,80.41227561442325,5.217298231786927,1.9530398735005337,1.3101808631677043,212.55320028150044,123.20052791225716,3,3664
0,01-10-08,43.26126862592715,31.157878884169957,20.927074899576997,98.96445915513004,94.75547708120416,6.12831440346554,5.804599168495043,0.26740645095161586,334.74790702172663,180.07053159743725,3,3663
0,01-10-08,60.65403765812762,26.761019012016227,21.930419409388907,91.39981475754401,93.71860834929834,6.792283017659906,5.266778313174767,4.0163498249516225,371.13766831223944,219.5665191485388,3,3670
0,01-10-08,35.74992288840497,32.29955999270011,22.35126938381022,95.16466521113843,84.16888233398674,4.916225890148121,6.184025225952243,2.2687517383227824,376.2433421933822,279.91835762951433,3,3662
0,01-10-08,53.58685814575844,31.189596334834754,22.34240363210831,94.7425697788491,98.9692073340737,6.5612707021674606,3.6774429206812904,5.311600287753178,278.6012953135795,292.8320438020538,3,3660
0,01-10-08,38.04065691523763,29.921646692237452,20.910770603930192,93.09695941098947,85.24893996438733,7.655109196142047,2.8675915898624056,0.7445534399441283,233.4794110468488,55.07780749033989,3,3659
0,01-10-08,106.65517603970471,28.26807587125138,22.994399711551555,98.75182894441586,86.27492271534796,2.978373706037833,7.4717730985966515,5.37093622220965,168.88137126398223,270.5635135364048,3,3658
0,01-10-08,15.210676329200723,31.524280591782816,21.460869313671733,96.38865629195983,89.14189153880103,6.235924993828776,7.043329631401833,3.3750116306928657,275.9235303949491,256.2536451178415,3,3606
0,01-10-08,22.69864725765646,30.436095117191226,19.91714169521483,95.1034054406939,91.98507143912141,6.488644501520438,4.435692288863242,4.606673716763638,28.51781940690111,326.85299749207553,3,3608
0,01-10-08,65.33755892081267,30.224433690766414,23.25943770018252,90.46853659971374,75.38697448722087,0.6703380230308813,6.737630212521342,2.8292946931364673,145.74532862837322,133.50841385323923,3,3575
0,01-10-08,37.388947122879024,30.184290367452338,19.205913411154178,99.45881326044301,83.65466782483679,7.457624846116899,3.3491865259873466,5.7368931879735,146.2717454592622,187.296969134664,3,3628
0,01-10-08,53.3895452973516,29.466156396391217,21.566995063344955,99.82051051437934,93.24975348601278,4.1031862906315,3.902787118821215,1.9000559560828605,113.17472456220665,243.97219272780427,3,3833
0,01-10-08,13.4312936422665,29.415578422395978,19.21265622622291,93.2686599676495,74.21149257841567,4.393117465014759,5.780774575798429,4.449136232778283,191.5839242563084,173.4487712014632,3,3832
0,01-10-08,56.32134725336708,29.520700620631864,20.31469834619776,90.55402512779507,90.31352274918942,6.503110380347484,2.7543186357026417,2.1668281199232555,237.1825092262505,199.00696739134972,3,3831
0,01-10-08,75.12280165873122,31.247981441848047,17.31927093425176,92.47920429682858,78.01547711040443,5.534356395192941,6.318692350486878,6.261911200667722,20.709875920466004,167.71662652832276,3,3830
0,01-10-08,40.72760699378917,30.128067803918057,18.98724533385434,95.34075561616562,85.40461960540527,3.0219524035303045,4.817584121872626,2.3262835586164345,54.42159007330734,275.09103606715115,3,3837
0,01-10-08,54.76898752684756,27.565720747351932,15.728995432321009,96.32783805414502,81.4928919637032,7.529016328469016,6.625431849133994,3.8187990845156277,89.6771747017805,153.78319410476678,3,3731
0,01-10-08,30.04552944999975,29.520706710471956,22.937266534478056,92.03093696506711,86.30054774226558,3.815739147892661,6.31375522678175,3.942742605880728,93.3487473730299,305.4383905234227,3,3730
0,01-10-08,39.789773376151594,27.97221076250995,19.881289283863687,96.53295903490151,93.26719358567594,4.282772014953485,6.692281719403856,1.11905175332986,319.1662368220319,147.22035564324244,3,3729
0,01-10-08,43.32986104955671,29.242006146655388,20.86758349678133,90.81527519324959,84.59121793432384,6.366230942867918,1.5612292094703397,0.4929581886776129,81.71880899347872,247.27694085149335,3,3629
0,01-10-08,12.041641172556535,29.51906379626945,21.985000891726614,99.32281510893311,91.6276912330795,6.249187810191636,5.400461362801183,4.856557083066775,157.64706613582453,228.43370867215154,3,3627
0,01-10-08,65.13648452168195,31.311835132406443,20.898100831954928,93.96999702694144,92.67413539232912,7.919776965678075,5.218204502825635,3.0032685479816266,171.74563957763442,277.1726318687324,3,3616
0,01-10-08,10.272591397944758,30.15847073736215,20.57822944759589,96.05504271240585,87.65389893794787,4.185898450640588,4.543077152587294,5.554032553218461,282.3009169178316,166.3315085310275,3,3626
0,01-10-08,21.406302030091663,29.75287706253978,21.046311551047797,98.22610323791608,93.95261278137257,5.493170780390445,6.5742296538623535,1.3204272429410153,115.74224919830215,250.93196825982787,3,3625
0,01-10-08,84.2262265158058,30.122827520702682,20.617831423540856,92.94537577825591,92.53663312976923,6.928890019454327,4.4052511436778135,2.235642289725853,228.76696920284323,172.8436938007168,3,3624
0,01-10-08,70.6225361364196,30.277365622760552,22.805223033506056,95.98661164015715,92.36307490245653,3.835592649147779,3.9718652279567763,3.1104439133626123,73.28194103280936,40.00459085218375,3,3623
0,01-10-08,63.78873092244076,27.792724006497476,23.48443095791605,94.62755827311257,99.35150704043322,6.885936836850612,4.210237366568743,3.9075941564736447,328.3150730246982,105.18980767464438,3,3622
0,01-10-08,9.68388131213645,29.125556815914624,22.294822932819443,96.70836241163458,88.31188942307374,6.526154913499821,6.164292745231178,1.5233133418421003,138.1135272122251,147.81233837491231,3,3621
0,01-10-08,9.224322071070148,29.368954645119597,22.704995539100196,99.76634827746801,80.54586362712908,3.1411868469933544,4.331394408332574,5.9403814468538965,51.46094594577782,181.3275302761259,3,3620
0,01-10-08,31.46479610739001,32.48660504866368,22.556509824475146,92.3307681519204,81.17959117828725,3.0091788668286883,4.293983269197929,2.7151531391821133,33.9338251055714,323.0229669998913,3,3619
0,01-10-08,31.710432386072807,29.709470488618802,20.65352132265213,94.72032536188371,81.4060465669091,4.990484101864464,7.141760427000773,3.1328866349467646,257.80533440537107,304.3422808296192,3,3618
0,01-10-08,82.97793466214232,30.629038273858768,19.449922357687456,95.9647579068084,85.58118131519824,3.9486985794989256,2.873479503230907,4.953408833631265,269.7847327968366,220.1509308186745,3,3834
0,01-10-08,14.689224984016729,27.482198710660214,22.40688459327361,97.53842561546884,82.55154129493076,7.3736522827337225,7.808805979399693,3.6534264387881175,288.6703214643169,224.15928643713073,3,3835
0,01-10-08,36.78956021151299,29.245343749813994,20.88773946598028,95.42706313345731,94.1326931042278,6.16269532057377,6.43839459823088,0.3550722896759728,126.6355979182556,155.81491230731262,3,3836
0,01-10-08,38.35419559726211,30.019963419678888,23.11719505536314,92.16791679190209,93.67725231374877,2.8482952253597444,1.1912233871812115,0.5401705957896066,23.368198185382738,236.4627310648414,3,3838
0,01-10-08,100.91750046179413,28.810709920164296,21.06461866703292,97.14317157710073,89.5540634568298,7.689681444560701,0.8245316301692807,1.3934221949136,89.52262782395356,166.34184273762696,3,3817
0,01-10-08,12.367018989824661,27.605751740998173,23.663792018446618,97.15169295239862,96.07803651801949,6.710102177394098,6.310902283812019,2.5534312443194693,344.44140312919774,149.14566762883487,3,3816
0,01-10-08,28.687440610529197,29.82107029202325,17.334764578011537,94.5563044404735,99.34285181024161,6.407552574836941,1.100410594323078,3.606021118366214,245.10578212600876,265.7190579837509,3,3815
0,01-10-08,75.37160671523885,29.551825960134526,16.635657333309165,92.89166014808035,98.73730303819893,2.2982832144918204,3.602576464067798,1.8161147908430055,303.992113002327,278.1369190632963,3,3814
0,01-10-08,24.38745802470907,32.21810401078918,19.840174625196934,97.17965073462813,88.73202629038896,5.042649667115382,4.506063863785126,1.5751915783416746,407.63223623744193,33.51760101423531,3,3813
0,01-10-08,58.734287702383725,30.86040177654982,21.173863647458994,97.66416494180135,85.61749224307488,5.1153528068374525,5.86212747630345,4.635259109435087,328.0137565702213,293.73282211201996,3,3812
0,01-10-08,41.255326388919585,30.1455730795732,20.869731479771215,94.25977619372487,92.13096358132373,4.0526377755834835,0.4559430268755724,3.1726694523370598,122.91843611260651,316.912940929881,3,3811
0,01-10-08,61.32082088011384,27.899816610020373,21.894990491468306,95.57234286594354,92.89256855851848,7.5882331768143505,5.995797904741674,2.859279244793877,161.10950186263844,158.72978225508945,3,3826
0,01-10-08,6.041633693550509,27.736528881585738,19.752409312298433,96.92259886755656,81.72731743914909,4.955006710542921,6.91203764161345,0.15264496831684093,219.32964418305008,307.48514097060547,3,3827
0,01-10-08,17.231410460562692,31.75741002205373,19.189425148849647,97.23068047441788,80.32150517261674,6.585523030276318,7.136526907905317,3.745996975134533,218.92022908686107,286.2063825385077,3,3828
0,01-10-08,7.874867925244718,30.587819095791563,22.181417638860292,95.09630169070887,94.01152902627635,4.905136320912565,1.6859766851746647,2.795858969089404,198.17791015125556,312.0559473364943,3,3829
0,01-10-08,12.41024569122817,29.41253582126298,22.26462111175415,94.98190536038891,87.67997805637428,5.526672388639111,3.179213016493776,3.4774757394527334,167.95795419133813,274.4414123012565,3,3845
0,01-10-08,47.66542339316349,30.861528707331235,22.637289998542066,91.84889498172957,97.78821512258101,2.143801410139699,3.777024837802568,5.732457699902776,159.6750302170147,73.68448827544657,3,3844
0,01-10-08,11.663332437097399,28.913331639304776,19.784111356472753,96.24952503213274,99.62235117308785,4.182173012393278,5.903980150877758,5.010705196896045,108.44216555030268,218.183173921639,3,3843
0,01-10-08,40.54331483271297,31.411163739647293,18.46579084003306,90.53131274162112,85.31134968577292,5.390838629166431,1.9513865910961812,1.863169146327306,224.59075593835018,338.96703236213125,3,3842
0,01-10-08,6.740242629802058,29.121803477519368,21.69731289517319,96.64187254597826,85.42498927877982,3.6700591541958807,4.828686878726937,3.6593592782052626,181.28480771106504,198.48586920920152,3,3841
0,01-10-08,5.725323497431223,30.587741345958108,23.540367547836375,96.60948809550744,87.98462635522243,4.846524979013598,3.9025168907415075,6.662646803655305,332.75481002378854,334.86702840013646,3,3840
0,01-10-08,37.436743068262246,29.107052395872376,23.801157160690437,93.9283864429206,85.95296072691362,7.900851544019245,5.588919838991081,1.2648551170586328,197.50776795598216,139.63772380926974,3,3839
0,01-10-08,37.06537823762551,29.51685661504375,23.095808974538837,90.49086419645617,88.60871558155817,3.7842601755207887,7.552848541046219,0.6221156123029914,455.3395203047522,126.59834850391758,3,3847
0,01-10-08,44.23228278062814,26.544190382235385,21.554157634246366,87.94084074178322,86.60088484917009,7.534960864414852,5.686977666084252,1.9418503547358417,38.37538473922362,148.17173057466226,3,3617
0,01-10-08,38.846265628293835,29.784612013682207,22.463624186845756,94.70398288343503,92.35445182876016,2.419449178167055,7.181517934313008,1.4433933308115003,110.37451731942667,300.5073784624946,3,3615
0,01-10-08,19.941919944445377,29.72689390810488,22.3027020806933,98.74139365198295,85.0499042803242,5.492113124008343,2.565194178844503,0.39634674314107343,62.07750637878061,218.1606913273496,3,3609
0,01-10-08,49.37058453861423,32.00405699518605,23.927609349881255,93.66616478132964,74.52195315881515,3.8602762321002677,7.251889752203826,1.8765483103730367,447.2096923203684,268.0477537952621,3,3581
0,01-10-08,41.05737527739392,27.90668763041864,20.682586254453888,94.07075209823778,86.18620527805302,5.950046247252652,7.68520905169525,1.5528623469252003,196.1954641227517,162.90180140530506,3,3590
0,01-10-08,73.64266302381176,28.725523557903685,20.200758509362775,99.3717285774174,79.39716790391921,4.534424476104276,5.330020790265717,3.4061167192707797,229.47479559516339,305.8583518961911,3,3589
0,01-10-08,33.04112259763086,27.69701047885766,23.112008543904608,96.81161988295268,94.18145799602533,5.735345340291052,2.774100745076757,6.84966413269464,298.5834934811377,190.10894706735584,3,3588
0,01-10-08,41.83211673122578,28.025592870473545,21.16775760050323,96.29385205711762,88.23703568783424,4.975858874608541,1.1607390250430383,1.444147501427655,328.0725953301991,220.25867805759685,3,3587
0,01-10-08,12.491703052275248,29.557423661164368,19.757199004549296,96.83910243614201,89.24165513464375,4.223515682419546,4.5214607180036275,3.2214716339801974,386.4185815577641,257.9229091796734,3,3586
